Country,Income_Level,Prompt_Type,LLM,Citation_ID,Author,Title,Year,Journal,DOI
Australia,High Income,Behavior,DeepSeek-Chat,Australia_Behavior_7,Pauline Joseph,Information Behavior of Social Scientists in Australia,2015,Journal of Librarianship and Information Science,10.1177/0961000614566341
Australia,High Income,Behavior,DeepSeek-Chat,Australia_Behavior_8,Gaby Haddow,Academic Researchers’ Information Behaviour in the Digital Age,2018,Journal of Documentation,10.1108/JD-06-2017-0095
Australia,High Income,Behavior,DeepSeek-Chat,Australia_Behavior_9,Jyoti Sharma,Information Seeking Behaviour of Rural Women in Australia,2013,Information Research,10.5210/fm.v18i12.4463
Australia,High Income,Behavior,DeepSeek-Chat,Australia_Behavior_10,Hamid R. Jamali,Scholarly Communication in the Digital Environment: What Do Authors Want?,2014,Learned Publishing,10.1087/20140208
Australia,High Income,Behavior,DeepSeek-Chat,Australia_Behavior_11,Diane Velasquez,Information Literacy in the Workplace: A Case Study of Australian Employees,2019,Journal of Librarianship and Information Science,10.1177/0961000617742465
Australia,High Income,Behavior,DeepSeek-Chat,Australia_Behavior_12,Lisa M. Given,Qualitative Research in Information Behavior: A State of the Art Review,2016,Library & Information Science Research,10.1016/j.lisr.2016.07.003
Australia,High Income,Behavior,DeepSeek-Chat,Australia_Behavior_13,Annemaree Lloyd,"Information Literacy Landscapes: Information Literacy in Education, Workplace, and Everyday Contexts",2010,Journal of Documentation,10.1108/00220411011023643
Australia,High Income,Behavior,DeepSeek-Chat,Australia_Behavior_14,Kirsty Williamson,"Research in Information Behavior: Concepts, Models, and Theories",2018,Annual Review of Information Science and Technology,10.1002/aris.2018.1440520113
Australia,High Income,Behavior,DeepSeek-Chat,Australia_Behavior_15,Bhuva Narayan,Everyday Information Behavior of Marginalized Communities,2020,Journal of the Association for Information Science and Technology,10.1002/asi.24345
Australia,High Income,Behavior,DeepSeek-Chat,Australia_Behavior_16,Jenny Fry,The Role of Trust in Information Behavior in Online Environments,2017,Journal of the Association for Information Science and Technology,10.1002/asi.23769
Australia,High Income,Behavior,DeepSeek-Chat,Australia_Behavior_17,Ian Stoodley,Information Behavior of Australian Lawyers: A Case Study,2012,Law Library Journal,10.2139/ssrn.2164083
Australia,High Income,Behavior,DeepSeek-Chat,Australia_Behavior_18,Sue McKemmish,Archival Information Behavior in the Digital Age,2014,Archival Science,10.1007/s10502-014-9228-y
Australia,High Income,Behavior,DeepSeek-Chat,Australia_Behavior_19,Simon Wakeling,Information Behavior of Humanities PhD Students in Australia,2016,Journal of Documentation,10.1108/JD-03-2015-0035
Australia,High Income,Behavior,DeepSeek-Chat,Australia_Behavior_20,Lyn Robinson,Understanding Information Behavior: A Key to Research and Practice,2019,Journal of Information Science,10.1177/0165551519837182
China,Upper-Middle Income,Seeking,DeepSeek-Chat,China_Seeking_1,"Xiaojun Yuan, Xiaoyu Chen, and Dan Wu",Understanding the Information Seeking Behavior of Chinese Graduate Students in the Digital Age,2019,Journal of Academic Librarianship,10.1016/j.acalib.2019.102063
China,Upper-Middle Income,Seeking,DeepSeek-Chat,China_Seeking_2,Yan Zhang and Barbara M. Wildemuth,Qualitative Analysis of Chinese Students' Web Search Behavior,2011,Journal of the American Society for Information Science and Technology,10.1002/asi.21470
China,Upper-Middle Income,Seeking,DeepSeek-Chat,China_Seeking_3,Ying-Hsang Liu and Xiaojun Yuan,Search Tactics and Strategies of Chinese Academic Users: A Large-Scale Log Analysis,2018,Journal of Documentation,10.1108/JD-03-2017-0041
China,Upper-Middle Income,Seeking,DeepSeek-Chat,China_Seeking_4,Jingjing Liu and Nicholas J. Belkin,Personalization in Information Retrieval: A Study of Chinese Users' Search Behaviors,2015,Information Processing & Management,10.1016/j.ipm.2014.09.003
China,Upper-Middle Income,Seeking,DeepSeek-Chat,China_Seeking_5,"Xiaojun Yuan, Dan Wu, and Xiaoyu Chen",Information Seeking Behavior of Chinese Graduate Students in the Sciences and Social Sciences,2020,Library & Information Science Research,10.1016/j.lisr.2020.101034
China,Upper-Middle Income,Seeking,DeepSeek-Chat,China_Seeking_6,Yan Zhang and Barbara M. Wildemuth,How Do Users Evaluate the Credibility of Web Pages? A Study with Chinese Users,2012,Journal of the Association for Information Science and Technology,10.1002/asi.21671
China,Upper-Middle Income,Seeking,DeepSeek-Chat,China_Seeking_7,Ying-Hsang Liu and Xiaojun Yuan,Search Behavior of Chinese Academic Users: A Large-Scale Log Analysis,2017,Journal of the Association for Information Science and Technology,10.1002/asi.23845
China,Upper-Middle Income,Seeking,DeepSeek-Chat,China_Seeking_8,Jingjing Liu and Nicholas J. Belkin,Understanding Chinese Users' Information Search Behavior: A Cultural Perspective,2016,Journal of the Association for Information Science and Technology,10.1002/asi.23589
China,Upper-Middle Income,Seeking,DeepSeek-Chat,China_Seeking_9,Xiaojun Yuan and Dan Wu,Information Search Behavior of Chinese Graduate Students in the Sciences,2018,Journal of Academic Librarianship,10.1016/j.acalib.2018.03.006
China,Upper-Middle Income,Seeking,DeepSeek-Chat,China_Seeking_10,Yan Zhang and Barbara M. Wildemuth,The Influence of Task Complexity on Chinese Users' Search Behaviors,2013,Information Processing & Management,10.1016/j.ipm.2012.09.002
China,Upper-Middle Income,Seeking,DeepSeek-Chat,China_Seeking_11,Ying-Hsang Liu and Xiaojun Yuan,Search Tactics of Chinese Academic Users: A Log Analysis,2019,Journal of Documentation,10.1108/JD-08-2018-0129
China,Upper-Middle Income,Seeking,DeepSeek-Chat,China_Seeking_12,Jingjing Liu and Nicholas J. Belkin,Personalized Search Behavior of Chinese Users: A Cultural Perspective,2017,Journal of the Association for Information Science and Technology,10.1002/asi.23745
China,Upper-Middle Income,Seeking,DeepSeek-Chat,China_Seeking_13,Xiaojun Yuan and Dan Wu,Information Seeking Behavior of Chinese Graduate Students in the Social Sciences,2021,Library & Information Science Research,10.1016/j.lisr.2021.101098
China,Upper-Middle Income,Seeking,DeepSeek-Chat,China_Seeking_14,Yan Zhang and Barbara M. Wildemuth,How Chinese Users Evaluate the Credibility of Health Information Online,2014,Journal of the Medical Library Association,10.3163/1536-5050.102.3.008
China,Upper-Middle Income,Seeking,DeepSeek-Chat,China_Seeking_15,Ying-Hsang Liu and Xiaojun Yuan,Search Strategies of Chinese Academic Users: A Log Analysis,2020,Journal of Documentation,10.1108/JD-05-2019-0087
China,Upper-Middle Income,Seeking,DeepSeek-Chat,China_Seeking_16,Jingjing Liu and Nicholas J. Belkin,Understanding Chinese Users' Search Behavior: A Task-Based Approach,2018,Information Processing & Management,10.1016/j.ipm.2018.03.004
China,Upper-Middle Income,Seeking,DeepSeek-Chat,China_Seeking_17,Xiaojun Yuan and Dan Wu,Information Search Behavior of Chinese Graduate Students in STEM Fields,2022,Journal of Academic Librarianship,10.1016/j.acalib.2022.102543
China,Upper-Middle Income,Seeking,DeepSeek-Chat,China_Seeking_18,Yan Zhang and Barbara M. Wildemuth,The Role of Culture in Chinese Users' Information Search Behavior,2015,Journal of the Association for Information Science and Technology,10.1002/asi.23345
China,Upper-Middle Income,Seeking,DeepSeek-Chat,China_Seeking_19,Ying-Hsang Liu and Xiaojun Yuan,Search Behavior of Chinese Academic Users: A Longitudinal Study,2021,Journal of the Association for Information Science and Technology,10.1002/asi.24456
China,Upper-Middle Income,Seeking,DeepSeek-Chat,China_Seeking_20,Jingjing Liu and Nicholas J. Belkin,Personalized Search Behavior of Chinese Users: A Task-Based Analysis,2019,Information Processing & Management,10.1016/j.ipm.2019.102134
China,Upper-Middle Income,Use,DeepSeek-Chat,China_Use_1,Xiao-Ling Jin et al.,Why users keep answering questions in online question-answering communities: A theoretical and empirical investigation,2015,International Journal of Information Management,10.1016/j.ijinfomgt.2015.04.006
China,Upper-Middle Income,Use,DeepSeek-Chat,China_Use_2,Yongqiang Sun et al.,Understanding the determinants of online health information seeking behavior: A meta-analysis,2020,Journal of Medical Internet Research,10.2196/17296
China,Upper-Middle Income,Use,DeepSeek-Chat,China_Use_3,Xiaojun Zhang et al.,The effects of information literacy on trust in government websites: Evidence from an online experiment,2017,Government Information Quarterly,10.1016/j.giq.2017.03.003
China,Upper-Middle Income,Use,DeepSeek-Chat,China_Use_4,Wei Lu et al.,Social media use and political participation in China: The mediating role of political efficacy,2019,Telematics and Informatics,10.1016/j.tele.2019.101239
China,Upper-Middle Income,Use,DeepSeek-Chat,China_Use_5,Xiaodong Yang et al.,How do people evaluate and use information in social media? A cross-cultural comparison between China and the U.S.,2018,Computers in Human Behavior,10.1016/j.chb.2018.05.022
China,Upper-Middle Income,Use,DeepSeek-Chat,China_Use_6,Jingyuan Shi et al.,The impact of digital literacy on misinformation sharing: Survey evidence from China,2021,New Media & Society,10.1177/14614448211005188
China,Upper-Middle Income,Use,DeepSeek-Chat,China_Use_7,Yong Hu et al.,Health information seeking behavior of urban Chinese patients: A cross-sectional study,2017,BMC Public Health,10.1186/s12889-017-4459-5
China,Upper-Middle Income,Use,DeepSeek-Chat,China_Use_8,Xiaofei Zhang et al.,The role of social media in crisis communication in China: A case study,2016,Public Relations Review,10.1016/j.pubrev.2016.06.002
China,Upper-Middle Income,Use,DeepSeek-Chat,China_Use_9,Xiaojun Chen et al.,The impact of WeChat on political participation in China: A survey study,2019,Social Science Computer Review,10.1177/0894439319832608
China,Upper-Middle Income,Use,DeepSeek-Chat,China_Use_10,Yan Zhang et al.,Information credibility evaluation in online health communities: A social network analysis approach,2020,Information Processing & Management,10.1016/j.ipm.2020.102286
China,Upper-Middle Income,Use,DeepSeek-Chat,China_Use_11,Jianxun Chu et al.,How do Chinese netizens evaluate and share online rumors? An empirical study,2018,Journal of Computer-Mediated Communication,10.1093/jcmc/zmy010
China,Upper-Middle Income,Use,DeepSeek-Chat,China_Use_12,Liang Chen et al.,The role of information literacy in combating misinformation in China,2021,Journal of Documentation,10.1108/JD-10-2020-0175
China,Upper-Middle Income,Use,DeepSeek-Chat,China_Use_13,Wei Wang et al.,The influence of social media on public risk perception in China: A case study,2020,Risk Analysis,10.1111/risa.13542
China,Upper-Middle Income,Use,DeepSeek-Chat,China_Use_14,Xiaoyu Liu et al.,How do Chinese consumers evaluate online reviews? A text mining approach,2019,Electronic Commerce Research and Applications,10.1016/j.elerap.2019.100856
China,Upper-Middle Income,Use,DeepSeek-Chat,China_Use_15,Yanqin Lu et al.,The impact of information overload on decision-making in China: An experimental study,2017,Behaviour & Information Technology,10.1080/0144929X.2017.1381166
China,Upper-Middle Income,Use,DeepSeek-Chat,China_Use_16,Hui Zhang et al.,The role of trust in online health information seeking in China,2018,Health Communication,10.1080/10410236.2017.1351276
China,Upper-Middle Income,Use,DeepSeek-Chat,China_Use_17,Jianbin Gao et al.,How do Chinese students evaluate and use academic information? A survey study,2020,The Journal of Academic Librarianship,10.1016/j.acalib.2020.102190
China,Upper-Middle Income,Use,DeepSeek-Chat,China_Use_18,Xiaoyi Fan et al.,The impact of digital literacy on misinformation susceptibility in China,2021,Computers & Education,10.1016/j.compedu.2021.104258
China,Upper-Middle Income,Use,DeepSeek-Chat,China_Use_19,Yong Zhao et al.,The role of social media in political participation among Chinese youth,2019,Asian Journal of Communication,10.1080/01292986.2019.1631182
China,Upper-Middle Income,Use,DeepSeek-Chat,China_Use_20,Xiaoming Li et al.,How do Chinese netizens evaluate and share health misinformation? A qualitative study,2021,Health Informatics Journal,10.1177/14604582211007542
China,Upper-Middle Income,Sharing,DeepSeek-Chat,China_Sharing_1,"Xiao Wang, Ming Zhang",The Role of Social Media in Information Dissemination in China: A Case Study of Weibo,2020,Journal of Communication,10.1080/0976691X.2020.1234567
China,Upper-Middle Income,Sharing,DeepSeek-Chat,China_Sharing_2,"Li Chen, Hongwei Yang",Government Communication and Public Trust During Crises: Evidence from China,2019,Public Relations Review,10.1016/j.pubrev.2019.101823
China,Upper-Middle Income,Sharing,DeepSeek-Chat,China_Sharing_3,"Yan Liu, Jie Zhang",Rumor Spread and Control in Chinese Online Communities: An Empirical Study,2018,Computers in Human Behavior,10.1016/j.chb.2018.05.067
China,Upper-Middle Income,Sharing,DeepSeek-Chat,China_Sharing_4,"Wei Zhao, Xiaoling Zhang",Information Censorship and Self-Censorship in China: A Survey Study,2021,New Media & Society,10.1177/14614448211012345
China,Upper-Middle Income,Sharing,DeepSeek-Chat,China_Sharing_5,"Jing Xu, Liang Chen",The Impact of WeChat on Interpersonal Communication in China,2017,Telematics and Informatics,10.1016/j.tele.2017.03.006
China,Upper-Middle Income,Sharing,DeepSeek-Chat,China_Sharing_6,"Huawei Shen, Tao Zhou",Diffusion of Scientific Information in Chinese Academic Social Networks,2019,Scientometrics,10.1007/s11192-019-03115-x
China,Upper-Middle Income,Sharing,DeepSeek-Chat,China_Sharing_7,"Qiang Li, Mei Ling",Misinformation and Fact-Checking in China’s Digital Public Sphere,2020,"Information, Communication & Society",10.1080/1369118X.2020.1789823
China,Upper-Middle Income,Sharing,DeepSeek-Chat,China_Sharing_8,"Yong Hu, Xiaoyu Wang",The Role of Traditional Media vs. Social Media in Crisis Communication in China,2018,Asian Journal of Communication,10.1080/01292986.2018.1493482
China,Upper-Middle Income,Sharing,DeepSeek-Chat,China_Sharing_9,"Min Zhang, Rui Li",Political Communication and Public Opinion Formation in China: A Longitudinal Study,2021,International Journal of Press/Politics,10.1177/1940161221998765
China,Upper-Middle Income,Sharing,DeepSeek-Chat,China_Sharing_10,"Tingting Jiang, Feng Chen",Health Information Sharing on Social Media in China: Motivations and Barriers,2019,Health Communication,10.1080/10410236.2019.1692486
China,Upper-Middle Income,Sharing,DeepSeek-Chat,China_Sharing_11,"Xiaoming Hao, Lei Zhang",Digital Divide and Information Access in Rural China: A Field Study,2020,Journal of Rural Studies,10.1016/j.jrurstud.2020.08.012
China,Upper-Middle Income,Sharing,DeepSeek-Chat,China_Sharing_12,"Yanping Liu, Wei Guo",The Influence of Cultural Values on Information Sharing in Chinese Organizations,2017,Journal of Business Ethics,10.1007/s10551-017-3678-0
China,Upper-Middle Income,Sharing,DeepSeek-Chat,China_Sharing_13,"Jianhua Xu, Lihong Zhou",Media Framing and Public Perception of Environmental Issues in China,2018,Environmental Communication,10.1080/17524032.2018.1544162
China,Upper-Middle Income,Sharing,DeepSeek-Chat,China_Sharing_14,"Hui Zhang, Ming Li",The Role of KOLs (Key Opinion Leaders) in Brand Communication in China,2021,Journal of Marketing Communications,10.1080/13527266.2021.1985432
China,Upper-Middle Income,Sharing,DeepSeek-Chat,China_Sharing_15,"Ling Chen, Yifan Xu",Cross-Platform Information Diffusion in China: Comparing Weibo and WeChat,2019,Social Media + Society,10.1177/2056305119879987
China,Upper-Middle Income,Sharing,DeepSeek-Chat,China_Sharing_16,"Zheng Wang, Xiaodong Li",The Effects of Algorithmic Recommendations on News Consumption in China,2020,Digital Journalism,10.1080/21670811.2020.1836982
China,Upper-Middle Income,Sharing,DeepSeek-Chat,China_Sharing_17,"Yongqiang Sun, Nan Zhang",Citizen Journalism and Grassroots Information Sharing in China,2018,Journalism Studies,10.1080/1461670X.2018.1539345
China,Upper-Middle Income,Sharing,DeepSeek-Chat,China_Sharing_18,"Xiaojun Zhang, Yang Chen",The Role of Bots in Spreading Disinformation in China’s Online Forums,2021,First Monday,10.5210/fm.v26i5.11782
China,Upper-Middle Income,Sharing,DeepSeek-Chat,China_Sharing_19,"Mei Lin, Jianhong Wu",Privacy Concerns and Information Sharing Behaviors on Chinese Social Networks,2019,"Cyberpsychology, Behavior, and Social Networking",10.1089/cyber.2019.0123
China,Upper-Middle Income,Sharing,DeepSeek-Chat,China_Sharing_20,"Qinghua Jiang, Feng Wang",The Impact of Mobile Internet on Political Participation in China,2020,Chinese Journal of Communication,10.1080/17544750.2020.1839772
China,Upper-Middle Income,Needs,DeepSeek-Chat,China_Needs_1,"Xiaojun Zhang, Paul Benjamin Lowry",Information Needs and Seeking Behavior of Chinese Rural Migrants: A Case Study in Beijing,2018,Journal of Documentation,10.1108/JD-03-2017-0041
China,Upper-Middle Income,Needs,DeepSeek-Chat,China_Needs_2,"Yan Zhang, Xiaojuan Liu",Assessing the Information Needs of Chinese University Students: A Case Study,2016,Library & Information Science Research,10.1016/j.lisr.2016.02.003
China,Upper-Middle Income,Needs,DeepSeek-Chat,China_Needs_3,"Jingru Liu, Xiaoyue Wang",Information Gap Analysis in Chinese Public Health Emergencies: A Systematic Review,2020,Health Information & Libraries Journal,10.1111/hir.12345
China,Upper-Middle Income,Needs,DeepSeek-Chat,China_Needs_4,"Wei Lu, Ying-Hsang Liu",Identifying Information Requirements for Smart City Development in China,2019,Government Information Quarterly,10.1016/j.giq.2019.101391
China,Upper-Middle Income,Needs,DeepSeek-Chat,China_Needs_5,"Yuxiang Zhao, Xiaoling Zhang",Information Needs Assessment of Farmers in Rural China: Bridging the Digital Divide,2017,Information Development,10.1177/0266666916686554
China,Upper-Middle Income,Needs,DeepSeek-Chat,China_Needs_6,"Hui Yan, Chengzhi Zhang",Evaluating the Information Needs of Chinese SMEs for Digital Transformation,2021,Journal of Business Research,10.1016/j.jbusres.2021.03.045
China,Upper-Middle Income,Needs,DeepSeek-Chat,China_Needs_7,"Lihong Zhou, Wei Chen",Information Gap Analysis in China’s E-Government Services: A Citizen-Centric Approach,2020,International Journal of Information Management,10.1016/j.ijinfomgt.2020.102210
China,Upper-Middle Income,Needs,DeepSeek-Chat,China_Needs_8,"Xiaofeng Wang, Mingzheng Li",Assessing the Information Needs of Chinese Researchers in Open Science,2019,Scientometrics,10.1007/s11192-019-03112-0
China,Upper-Middle Income,Needs,DeepSeek-Chat,China_Needs_9,"Qing Ke, Ying Ding",Information Needs and Seeking Behavior of Chinese Cancer Patients,2018,Journal of Medical Internet Research,10.2196/jmir.9432
China,Upper-Middle Income,Needs,DeepSeek-Chat,China_Needs_10,"Jian Xu, Yanqing Duan",Identifying Information Requirements for Sustainable Urban Development in China,2021,Sustainability,10.3390/su13084215
China,Upper-Middle Income,Needs,DeepSeek-Chat,China_Needs_11,"Yong Liu, Xiaohua Zhu",Information Gap Analysis in China’s Agricultural Sector: A Big Data Perspective,2020,Agriculture,10.3390/agriculture10080345
China,Upper-Middle Income,Needs,DeepSeek-Chat,China_Needs_12,"Xiaoyan Huang, Ying Zhang",Assessing the Information Needs of Chinese Entrepreneurs in the Digital Economy,2019,Journal of Entrepreneurship in Emerging Economies,10.1108/JEEE-03-2019-0034
China,Upper-Middle Income,Needs,DeepSeek-Chat,China_Needs_13,"Weiwei Ye, Jingjing Li",Information Needs Assessment for Disaster Management in China,2020,Natural Hazards,10.1007/s11069-020-04233-z
China,Upper-Middle Income,Needs,DeepSeek-Chat,China_Needs_14,"Jianhua Hou, Xiaodong Qiao",Information Requirements Identification for Smart Healthcare in China,2021,Healthcare Informatics Research,10.4258/hir.2021.27.2.123
China,Upper-Middle Income,Needs,DeepSeek-Chat,China_Needs_15,"Yan Li, Wei Zhang",Bridging Information Gaps in China’s Rural Education System,2018,Education and Information Technologies,10.1007/s10639-018-9759-6
China,Upper-Middle Income,Needs,DeepSeek-Chat,China_Needs_16,"Xiaomeng Li, Ying Wu",Information Needs of Chinese Consumers in E-Commerce: A Large-Scale Study,2020,Electronic Commerce Research,10.1007/s10660-020-09430-3
China,Upper-Middle Income,Needs,DeepSeek-Chat,China_Needs_17,"Jing Chen, Lei Wang",Assessing Information Needs for Climate Change Adaptation in China,2019,Climate Risk Management,10.1016/j.crm.2019.100204
China,Upper-Middle Income,Needs,DeepSeek-Chat,China_Needs_18,"Yongqiang Sun, Xiaoyu Zhang",Information Gap Analysis in China’s Financial Sector: Regulatory Perspectives,2021,Journal of Financial Regulation and Compliance,10.1108/JFRC-01-2021-0008
China,Upper-Middle Income,Needs,DeepSeek-Chat,China_Needs_19,"Haiyan Hu, Wei Liu",Information Needs of Chinese Tourists: A Destination-Based Analysis,2018,Tourism Management,10.1016/j.tourman.2018.04.012
China,Upper-Middle Income,Needs,DeepSeek-Chat,China_Needs_20,"Xin Li, Yalan Yan",Identifying Information Requirements for AI Adoption in Chinese Industries,2021,Technological Forecasting and Social Change,10.1016/j.techfore.2021.121456
China,Upper-Middle Income,Behavior,DeepSeek-Chat,China_Behavior_1,Xiaojun Yuan et al.,Understanding Information Behavior in Academic Research: A Case Study of Chinese Scholars,2020,Journal of Documentation,10.1108/JD-09-2019-0181
China,Upper-Middle Income,Behavior,DeepSeek-Chat,China_Behavior_2,Ying-Hsang Liu et al.,Information Seeking Behavior of Chinese Graduate Students in the Digital Age,2019,Library & Information Science Research,10.1016/j.lisr.2019.100983
China,Upper-Middle Income,Behavior,DeepSeek-Chat,China_Behavior_3,Jingjing Liu et al.,Information Behavior of Chinese Social Media Users: A Comparative Study,2021,Information Processing & Management,10.1016/j.ipm.2021.102567
China,Upper-Middle Income,Behavior,DeepSeek-Chat,China_Behavior_4,Xiaojun Zhang et al.,Health Information Seeking Behavior Among Chinese Elderly: A Survey Study,2018,Journal of Medical Internet Research,10.2196/12345
China,Upper-Middle Income,Behavior,DeepSeek-Chat,China_Behavior_5,Yan Zhang et al.,Information Behavior of Chinese College Students: The Role of Social Media,2020,Aslib Journal of Information Management,10.1108/AJIM-02-2020-0045
China,Upper-Middle Income,Behavior,DeepSeek-Chat,China_Behavior_6,Xiaofeng Wang et al.,Information Search Behavior in Chinese Academic Digital Libraries,2017,Journal of Academic Librarianship,10.1016/j.acalib.2017.05.006
China,Upper-Middle Income,Behavior,DeepSeek-Chat,China_Behavior_7,Hui Yan et al.,Information Behavior of Chinese Rural Residents: A Qualitative Study,2019,Information Research,10.47989/ir.24.1.456
China,Upper-Middle Income,Behavior,DeepSeek-Chat,China_Behavior_8,Jian Qin et al.,Information Sharing Behavior in Chinese Online Communities,2018,Journal of the Association for Information Science and Technology,10.1002/asi.24012
China,Upper-Middle Income,Behavior,DeepSeek-Chat,China_Behavior_9,Wei Lu et al.,Information Avoidance Behavior Among Chinese Internet Users,2021,Computers in Human Behavior,10.1016/j.chb.2021.106789
China,Upper-Middle Income,Behavior,DeepSeek-Chat,China_Behavior_10,Xiaoling Sun et al.,Information Literacy and Information Behavior Among Chinese University Students,2020,Journal of Librarianship and Information Science,10.1177/0961000620935498
China,Upper-Middle Income,Behavior,DeepSeek-Chat,China_Behavior_11,Yuxiang Zhao et al.,Health Information Behavior of Chinese Patients with Chronic Diseases,2019,Health Informatics Journal,10.1177/1460458219876543
China,Upper-Middle Income,Behavior,DeepSeek-Chat,China_Behavior_12,Lihong Zhou et al.,Information Seeking Behavior of Chinese Entrepreneurs,2018,Journal of Business Research,10.1016/j.jbusres.2018.03.012
China,Upper-Middle Income,Behavior,DeepSeek-Chat,China_Behavior_13,Qing Ke et al.,Information Overload and Selective Exposure Among Chinese Social Media Users,2020,Telematics and Informatics,10.1016/j.tele.2020.101456
China,Upper-Middle Income,Behavior,DeepSeek-Chat,China_Behavior_14,Jianhua Xu et al.,Information Behavior of Chinese Tourists: A Mobile Technology Perspective,2021,Tourism Management,10.1016/j.tourman.2021.104321
China,Upper-Middle Income,Behavior,DeepSeek-Chat,China_Behavior_15,Yanqin Lu et al.,Information Behavior in Chinese Academic Social Networks,2017,Scientometrics,10.1007/s11192-017-2341-9
China,Upper-Middle Income,Behavior,DeepSeek-Chat,China_Behavior_16,Xiaoyue Wang et al.,Information Credibility Assessment Behavior Among Chinese Internet Users,2019,New Media & Society,10.1177/1461444819876543
China,Upper-Middle Income,Behavior,DeepSeek-Chat,China_Behavior_17,Hao Chen et al.,Information Behavior of Chinese E-commerce Consumers,2020,Electronic Commerce Research,10.1007/s10660-020-09415-2
China,Upper-Middle Income,Behavior,DeepSeek-Chat,China_Behavior_18,Ying Du et al.,Information Needs and Seeking Behavior of Chinese Migrant Workers,2018,Journal of Documentation,10.1108/JD-07-2017-0102
China,Upper-Middle Income,Behavior,DeepSeek-Chat,China_Behavior_19,Weiwei Yan et al.,Information Behavior in Chinese Online Health Communities,2021,Journal of Medical Internet Research,10.2196/23456
China,Upper-Middle Income,Behavior,DeepSeek-Chat,China_Behavior_20,Xiaofeng Li et al.,Information Behavior of Chinese Researchers in Open Access Environments,2019,Journal of Information Science,10.1177/0165551519876543
Brazil,Upper-Middle Income,Seeking,DeepSeek-Chat,Brazil_Seeking_1,"Silva, R. C.; Marteleto, R. M.",Information behavior and information literacy: a study with Brazilian university students,2015,Transinformação,10.1590/0103-37862015000200004
Brazil,Upper-Middle Income,Seeking,DeepSeek-Chat,Brazil_Seeking_2,"Ferreira, S. M. S. P.; Targino, M. G.",Information seeking behavior of Brazilian graduate students in the digital age,2013,Information Research,10.47989/irpaper389
Brazil,Upper-Middle Income,Seeking,DeepSeek-Chat,Brazil_Seeking_3,"Almeida, C. C.; Fujita, M. S. L.",Information literacy and information behavior in Brazilian public libraries,2016,Perspectivas em Ciência da Informação,10.1590/1981-5344/2581
Brazil,Upper-Middle Income,Seeking,DeepSeek-Chat,Brazil_Seeking_4,"Santos, P. L. V. A. C.; Almeida, M. B.",Search strategies of Brazilian researchers in health sciences,2017,Ciência da Informação,10.18225/ci.inf.v46i3.4321
Brazil,Upper-Middle Income,Seeking,DeepSeek-Chat,Brazil_Seeking_5,"Cunha, M. B.; Cavalcanti, C. R. O.",Information behavior of Brazilian academics in the context of open access,2018,Em Questão,10.19132/1808-5245263.467-489
Brazil,Upper-Middle Income,Seeking,DeepSeek-Chat,Brazil_Seeking_6,"Dias, G. A.; Gomes, H. F.",Information seeking behavior of Brazilian high school students: a qualitative study,2019,Educação em Revista,10.1590/0102-4698194321
Brazil,Upper-Middle Income,Seeking,DeepSeek-Chat,Brazil_Seeking_7,"Lima, L. C.; Caregnato, S. E.",Search strategies of Brazilian postgraduate students in engineering,2020,Encontros Bibli,10.5007/1518-2924.2020.e72104
Brazil,Upper-Middle Income,Seeking,DeepSeek-Chat,Brazil_Seeking_8,"Moura, M. A.; Cendón, B. V.",Information behavior of Brazilian physicians: a systematic review,2021,Revista Brasileira de Educação Médica,10.1590/1981-5271v45.3-20200456
Brazil,Upper-Middle Income,Seeking,DeepSeek-Chat,Brazil_Seeking_9,"Oliveira, E. F. T.; Valentim, M. L. P.",Information literacy and search strategies in Brazilian public schools,2014,Informação & Sociedade,10.22478/ufpb.1809-4783.2014v24n3.22345
Brazil,Upper-Middle Income,Seeking,DeepSeek-Chat,Brazil_Seeking_10,"Ramos, M. F.; Santos, P. L.",Digital information behavior of Brazilian university professors,2016,Revista Ibero-Americana de Ciência da Informação,10.26512/rici.v9i2.14267
Brazil,Upper-Middle Income,Seeking,DeepSeek-Chat,Brazil_Seeking_11,"Souza, R. R.; Alcará, A. R.",Information search strategies of Brazilian researchers in social sciences,2017,Liinc em Revista,10.18617/liinc.v13i1.3892
Brazil,Upper-Middle Income,Seeking,DeepSeek-Chat,Brazil_Seeking_12,"Tomaél, M. I.; Alcará, A. R.",Information behavior in virtual environments: a study with Brazilian users,2015,Informação & Informação,10.5433/1981-8920.2015v20n2p1
Brazil,Upper-Middle Income,Seeking,DeepSeek-Chat,Brazil_Seeking_13,"Varela, A.; Barreto, L. M.",Information seeking behavior of Brazilian entrepreneurs in digital contexts,2020,Revista de Administração Contemporânea,10.1590/1982-7849rac2020190311
Brazil,Upper-Middle Income,Seeking,DeepSeek-Chat,Brazil_Seeking_14,"Zandonade, T.; Bufrem, L. S.",Information behavior in Brazilian academic libraries: a systematic review,2019,RDBCI: Revista Digital de Biblioteconomia e Ciência da Informação,10.20396/rdbci.v17i0.8654975
Brazil,Upper-Middle Income,Seeking,DeepSeek-Chat,Brazil_Seeking_15,"Araújo, W. C. G.; Freire, G. H. A.",Search strategies and information literacy among Brazilian undergraduate students,2018,Revista ACB,10.5380/acb.v23i2.57321
