Country,Income_Level,Prompt_Type,LLM,Citation_ID,Author,Title,Year,Journal,DOI
China,Upper-Middle Income,Seeking,OpenAI-GPT4o-mini,China_Seeking_12,"Xu, J., & Zhang, L.",Search strategies of Chinese users in academic databases,2021,Journal of Documentation,10.1108/JD-09-2020-0161
China,Upper-Middle Income,Seeking,OpenAI-GPT4o-mini,China_Seeking_13,"Li, Y., & Chen, X.",Information seeking behavior in the context of Chinese social media platforms,2022,Online Information Review,10.1108/OIR-09-2021-0340
China,Upper-Middle Income,Seeking,OpenAI-GPT4o-mini,China_Seeking_14,"Wang, Y., & Zhao, X.",Information behavior of Chinese consumers in e-commerce,2020,Internet Research,10.1108/IntR-06-2019-0242
China,Upper-Middle Income,Seeking,OpenAI-GPT4o-mini,China_Seeking_15,"Zhou, L., & Li, Q.",Influence of social networks on information seeking behavior in China,2021,Computers in Human Behavior,10.1016/j.chb.2020.106490
China,Upper-Middle Income,Seeking,OpenAI-GPT4o-mini,China_Seeking_16,"Liu, Y., & Zhang, T.",Information seeking behavior of Chinese librarians: A qualitative study,2019,Library & Information Science Research,10.1016/j.lisr.2019.100925
China,Upper-Middle Income,Seeking,OpenAI-GPT4o-mini,China_Seeking_17,"Sun, J., & Wang, Z.",Exploring the information needs of Chinese teachers,2020,Teachers College Record,10.1177/016146812012000204
China,Upper-Middle Income,Seeking,OpenAI-GPT4o-mini,China_Seeking_18,"Chen, L., & Wang, J.",Information seeking behavior of Chinese students in online learning environments,2021,Distance Education,10.1080/01587919.2021.1881234
China,Upper-Middle Income,Seeking,OpenAI-GPT4o-mini,China_Seeking_19,"Zhang, W., & Liu, S.",Information seeking behavior of Chinese professionals in the digital age,2022,Information Processing & Management,10.1016/j.ipm.2021.102579
China,Upper-Middle Income,Seeking,OpenAI-GPT4o-mini,China_Seeking_20,"Li, J., & Xu, Y.",Understanding the information behavior of Chinese parents in educational contexts,2020,International Journal of Educational Management,10.1108/IJEM-06-2019-0243
China,Upper-Middle Income,Use,OpenAI-GPT4o-mini,China_Use_1,"Zhang, Y., & Zhao, Y.",Understanding Information Behavior in China: A Study of University Students,2019,Library & Information Science Research,10.1016/j.lisr.2019.100919
China,Upper-Middle Income,Use,OpenAI-GPT4o-mini,China_Use_2,"Li, X., & Wang, Y.",Information Literacy in China: A Review of the Literature,2020,International Information & Library Review,10.1080/10572317.2020.1712345
China,Upper-Middle Income,Use,OpenAI-GPT4o-mini,China_Use_3,"Chen, L., & Zhang, Y.",Information Seeking Behavior of Chinese College Students: A Case Study,2021,Aslib Journal of Information Management,10.1108/AJIM-09-2020-0365
China,Upper-Middle Income,Use,OpenAI-GPT4o-mini,China_Use_4,"Wang, J., & Liu, H.",Factors Influencing Information Use Among Chinese Professionals,2020,Journal of Information Science,10.1177/0165551519871234
China,Upper-Middle Income,Use,OpenAI-GPT4o-mini,China_Use_5,"Xu, H., & Zhang, Y.",Assessing the Information Needs of Chinese Migrant Workers,2021,Library & Information Science Research,10.1016/j.lisr.2021.101018
China,Upper-Middle Income,Use,OpenAI-GPT4o-mini,China_Use_6,"Li, Y., & Chen, Y.",Information Behavior of Chinese Consumers in the Digital Age,2022,Information Research,10.47989/ir.2022.12345
China,Upper-Middle Income,Use,OpenAI-GPT4o-mini,China_Use_7,"Sun, Y., & Wang, L.",Understanding Information Overload in Chinese Social Media Users,2021,Journal of Documentation,10.1108/JD-07-2020-0135
China,Upper-Middle Income,Use,OpenAI-GPT4o-mini,China_Use_8,"Zhou, Q., & Li, J.",Information Evaluation Criteria Among Chinese University Students,2020,College & Research Libraries,10.5860/crl.81.4.500
China,Upper-Middle Income,Use,OpenAI-GPT4o-mini,China_Use_9,"Jiang, Y., & Liu, S.",Exploring the Role of Trust in Information Sharing in China,2022,Information & Management,10.1016/j.im.2022.103569
China,Upper-Middle Income,Use,OpenAI-GPT4o-mini,China_Use_10,"Tang, Y., & Zhang, L.",Information Use in Chinese E-commerce: A User Perspective,2021,Journal of Business Research,10.1016/j.jbusres.2021.01.045
China,Upper-Middle Income,Use,OpenAI-GPT4o-mini,China_Use_11,"Wang, X., & Chen, J.",Information Literacy and Its Impact on Academic Performance in China,2020,Chinese Journal of Library and Information Science,10.1163/22134515-12340012
China,Upper-Middle Income,Use,OpenAI-GPT4o-mini,China_Use_12,"Liu, Y., & Zhang, W.",Information Behavior of Chinese Entrepreneurs: A Qualitative Study,2021,International Journal of Information Management,10.1016/j.ijinfomgt.2021.102123
China,Upper-Middle Income,Use,OpenAI-GPT4o-mini,China_Use_13,"Zhang, H., & Li, X.",Understanding Information Use in Chinese Public Libraries,2022,Library Management,10.1108/LM-09-2021-0123
China,Upper-Middle Income,Use,OpenAI-GPT4o-mini,China_Use_14,"Chen, J., & Wang, Y.",Information Evaluation in Chinese Higher Education: A Comparative Study,2020,Research Evaluation,10.1093/reseval/rvaa014
China,Upper-Middle Income,Use,OpenAI-GPT4o-mini,China_Use_15,"Sun, J., & Liu, Q.",Information Seeking and Use in Chinese Rural Areas: Challenges and Opportunities,2021,Information Development,10.1177/02663821211012345
China,Upper-Middle Income,Use,OpenAI-GPT4o-mini,China_Use_16,"Zhao, L., & Xu, H.",Information Behavior of Chinese Youth in the Age of Social Media,2022,Youth & Society,10.1177/0044118X211046123
China,Upper-Middle Income,Use,OpenAI-GPT4o-mini,China_Use_17,"Li, J., & Wang, X.",Understanding the Information Needs of Chinese Healthcare Professionals,2020,Health Information & Libraries Journal,10.1111/hir.12345
China,Upper-Middle Income,Use,OpenAI-GPT4o-mini,China_Use_18,"Xu, Y., & Zhang, J.",Information Literacy and Digital Competence in China: A Systematic Review,2021,Library Review,10.1108/LR-07-2020-0098
China,Upper-Middle Income,Use,OpenAI-GPT4o-mini,China_Use_19,"Wang, Y., & Chen, L.",Information Use in Chinese Nonprofit Organizations: A Case Study,2022,Nonprofit Management & Leadership,10.1002/nml.21456
China,Upper-Middle Income,Use,OpenAI-GPT4o-mini,China_Use_20,"Liu, H., & Sun, Y.",Exploring Information Behavior in Chinese Online Learning Environments,2021,Computers & Education,10.1016/j.compedu.2021.104174
China,Upper-Middle Income,Sharing,OpenAI-GPT4o-mini,China_Sharing_1,"Zhang, Y., & Wang, Y.",Understanding information sharing behavior in social media: A study of Chinese users,2020,Information Research,10.29173/irj1010
China,Upper-Middle Income,Sharing,OpenAI-GPT4o-mini,China_Sharing_2,"Li, Y., & Li, X.",Exploring the role of social media in information dissemination during the COVID-19 pandemic in China,2021,International Journal of Information Management,10.1016/j.ijinfomgt.2020.102197
China,Upper-Middle Income,Sharing,OpenAI-GPT4o-mini,China_Sharing_3,"Chen, L., & Zhang, H.",Information sharing in online communities: A study of Chinese social media users,2019,Journal of Computer-Mediated Communication,10.1093/jcmc/zmz007
China,Upper-Middle Income,Sharing,OpenAI-GPT4o-mini,China_Sharing_4,"Wang, J., & Liu, S.",Factors influencing information sharing behavior in online health communities in China,2022,Health Communication,10.1080/10410236.2021.1931234
China,Upper-Middle Income,Sharing,OpenAI-GPT4o-mini,China_Sharing_5,"Xu, J., & Zhang, Y.",Understanding the motivations for information sharing on social media in China,2020,Computers in Human Behavior,10.1016/j.chb.2020.106374
China,Upper-Middle Income,Sharing,OpenAI-GPT4o-mini,China_Sharing_6,"Sun, Y., & Chen, X.",Information dissemination in social networks: A case study of Chinese WeChat users,2021,Online Information Review,10.1108/OIR-07-2020-0247
China,Upper-Middle Income,Sharing,OpenAI-GPT4o-mini,China_Sharing_7,"Liu, Y., & Zhao, Y.",Exploring the impact of cultural factors on information sharing behavior in China,2020,Journal of Information Science,10.1177/0165551519899930
China,Upper-Middle Income,Sharing,OpenAI-GPT4o-mini,China_Sharing_8,"Zhou, T., & Wang, Y.",Information sharing and communication behaviors in Chinese organizations: A qualitative study,2022,Journal of Knowledge Management,10.1108/JKM-05-2021-0365
China,Upper-Middle Income,Sharing,OpenAI-GPT4o-mini,China_Sharing_9,"Gao, Y., & Zhang, J.",Understanding the role of trust in information sharing in online communities in China,2021,Internet Research,10.1108/IntR-05-2020-0231
China,Upper-Middle Income,Sharing,OpenAI-GPT4o-mini,China_Sharing_10,"Li, J., & Wang, H.",The role of social media in information dissemination during crisis situations in China,2020,International Journal of Disaster Risk Reduction,10.1016/j.ijdrr.2020.101722
China,Upper-Middle Income,Sharing,OpenAI-GPT4o-mini,China_Sharing_11,"Yang, F., & Chen, L.",Factors influencing information sharing in online health forums in China,2021,Health Informatics Journal,10.1177/14604582211002956
China,Upper-Middle Income,Sharing,OpenAI-GPT4o-mini,China_Sharing_12,"Wang, X., & Li, Y.",Examining the impact of social capital on information sharing behavior in China,2022,Information & Management,10.1016/j.im.2021.103467
China,Upper-Middle Income,Sharing,OpenAI-GPT4o-mini,China_Sharing_13,"Zhang, W., & Liu, J.",Information dissemination in the digital age: A study of Chinese millennials,2021,Computers in Human Behavior,10.1016/j.chb.2021.106675
China,Upper-Middle Income,Sharing,OpenAI-GPT4o-mini,China_Sharing_14,"Chen, Y., & Xu, H.",Understanding the dynamics of information sharing in Chinese social media: A case study of Weibo,2020,Computers in Human Behavior,10.1016/j.chb.2020.106429
China,Upper-Middle Income,Sharing,OpenAI-GPT4o-mini,China_Sharing_15,"Liu, H., & Zhang, Y.",Exploring the relationship between communication behaviors and information sharing in Chinese enterprises,2021,Journal of Business Research,10.1016/j.jbusres.2021.01.045
China,Upper-Middle Income,Sharing,OpenAI-GPT4o-mini,China_Sharing_16,"Zhou, Y., & Wang, J.",Information sharing and communication in the context of Chinese e-commerce,2022,Journal of Retailing and Consumer Services,10.1016/j.jretconser.2021.102509
China,Upper-Middle Income,Sharing,OpenAI-GPT4o-mini,China_Sharing_17,"Sun, J., & Li, X.",Understanding the role of social media in information dissemination among Chinese youth,2020,Youth & Society,10.1177/0044118X20913456
China,Upper-Middle Income,Sharing,OpenAI-GPT4o-mini,China_Sharing_18,"Gao, Y., & Chen, J.",Examining the factors affecting information sharing behavior in Chinese online communities,2021,Internet Research,10.1108/IntR-06-2020-0271
China,Upper-Middle Income,Sharing,OpenAI-GPT4o-mini,China_Sharing_19,"Wang, Y., & Liu, X.",Information sharing in the context of Chinese social media: A systematic review,2022,Journal of Information Science,10.1177/01655515211002987
China,Upper-Middle Income,Sharing,OpenAI-GPT4o-mini,China_Sharing_20,"Li, Z., & Zhang, H.",Understanding the motivations for information sharing in Chinese social networks,2021,Computers in Human Behavior,10.1016/j.chb.2021.106678
China,Upper-Middle Income,Needs,OpenAI-GPT4o-mini,China_Needs_1,"Zhang, Y., & Wang, L.",Assessing Information Needs in Chinese Public Libraries: A Case Study,2020,Library & Information Science Research,10.1016/j.lisr.2020.101000
China,Upper-Middle Income,Needs,OpenAI-GPT4o-mini,China_Needs_2,"Li, X., & Chen, Y.",Understanding Information Needs of Chinese Farmers: A Study of Agricultural Extension Services,2019,Information Research,10.29173/irj.2019.1.4
China,Upper-Middle Income,Needs,OpenAI-GPT4o-mini,China_Needs_3,"Wang, J., & Liu, H.",Identifying Information Gaps in Chinese Higher Education: A Survey of University Students,2021,Journal of Academic Librarianship,10.1016/j.acalib.2021.102200
China,Upper-Middle Income,Needs,OpenAI-GPT4o-mini,China_Needs_4,"Sun, Y., & Zhang, Q.",Information Needs Assessment in the Context of E-Government in China,2022,Government Information Quarterly,10.1016/j.giq.2022.101600
China,Upper-Middle Income,Needs,OpenAI-GPT4o-mini,China_Needs_5,"Chen, L., & Xu, W.",Requirements Identification for Digital Libraries in China: A User-Centered Approach,2021,Library Hi Tech,10.1108/LHT-05-2021-0145
China,Upper-Middle Income,Needs,OpenAI-GPT4o-mini,China_Needs_6,"Li, J., & Zhao, R.",Analyzing Information Gaps in Urban Planning in China: A Case Study of Beijing,2020,Cities,10.1016/j.cities.2020.102755
China,Upper-Middle Income,Needs,OpenAI-GPT4o-mini,China_Needs_7,"Wang, S., & Li, M.",Assessing the Information Needs of Rural Communities in China: A Qualitative Study,2019,International Journal of Information Management,10.1016/j.ijinfomgt.2019.02.005
China,Upper-Middle Income,Needs,OpenAI-GPT4o-mini,China_Needs_8,"Zhou, T., & Huang, J.",Understanding the Information Needs of Chinese Migrant Workers: A Mixed-Methods Study,2021,Information Development,10.1177/02663821211012345
China,Upper-Middle Income,Needs,OpenAI-GPT4o-mini,China_Needs_9,"Liu, F., & Zhang, Y.",Information Gap Analysis in Chinese Healthcare: A Study of Patient Needs,2020,Health Information Science and Systems,10.1007/s13755-020-00300-5
China,Upper-Middle Income,Needs,OpenAI-GPT4o-mini,China_Needs_10,"Xu, H., & Li, Q.",Identifying Information Needs in Chinese Small and Medium Enterprises: A Case Study,2022,Business Information Review,10.1177/02663821211045678
China,Upper-Middle Income,Needs,OpenAI-GPT4o-mini,China_Needs_11,"Yang, L., & Chen, Z.",Assessing Information Needs in the Context of Smart Cities in China,2021,Cities,10.1016/j.cities.2021.103123
China,Upper-Middle Income,Needs,OpenAI-GPT4o-mini,China_Needs_12,"Wang, Y., & Liu, J.",Information Needs of Chinese Teachers: A Study of Professional Development,2020,Teacher Development,10.1080/13664530.2020.1791234
China,Upper-Middle Income,Needs,OpenAI-GPT4o-mini,China_Needs_13,"Zhang, W., & Li, X.",Requirements Identification for E-Learning in Chinese Universities: A User Study,2021,Computers & Education,10.1016/j.compedu.2021.104151
China,Upper-Middle Income,Needs,OpenAI-GPT4o-mini,China_Needs_14,"Chen, Y., & Wang, S.",Understanding Information Gaps in Chinese Environmental Policy: A Stakeholder Analysis,2022,Environmental Science & Policy,10.1016/j.envsci.2022.02.005
China,Upper-Middle Income,Needs,OpenAI-GPT4o-mini,China_Needs_15,"Liu, J., & Zhang, T.",Assessing Information Needs in the Context of Disaster Management in China,2020,Journal of Contingencies and Crisis Management,10.1111/1468-5973.12345
China,Upper-Middle Income,Needs,OpenAI-GPT4o-mini,China_Needs_16,"Li, P., & Zhao, Y.",Identifying Information Needs of Chinese Consumers in E-Commerce: A Survey Study,2021,International Journal of Information Management,10.1016/j.ijinfomgt.2021.102123
China,Upper-Middle Income,Needs,OpenAI-GPT4o-mini,China_Needs_17,"Wang, L., & Xu, J.",Information Needs Assessment in Chinese Non-Governmental Organizations,2022,Nonprofit and Voluntary Sector Quarterly,10.1177/08997640211012345
China,Upper-Middle Income,Needs,OpenAI-GPT4o-mini,China_Needs_18,"Zhou, Y., & Li, J.",Understanding Information Gaps in Chinese Urban Development: A Case Study of Shanghai,2021,Urban Studies,10.1177/00420980211045678
China,Upper-Middle Income,Needs,OpenAI-GPT4o-mini,China_Needs_19,"Sun, J., & Chen, L.",Assessing Information Needs of Chinese Youth: A Study of Social Media Usage,2020,Youth & Society,10.1177/0044118X20912345
China,Upper-Middle Income,Behavior,OpenAI-GPT4o-mini,China_Behavior_1,"Zhang, Y., & Xu, J.",Understanding Information Behavior in the Context of Social Media: A Study of Chinese Users,2021,International Journal of Information Management,10.1016/j.ijinfomgt.2021.102420
China,Upper-Middle Income,Behavior,OpenAI-GPT4o-mini,China_Behavior_2,"Li, X., & Wang, Y.",Exploring Information Seeking Behavior of Chinese College Students: A Case Study,2020,Library & Information Science Research,10.1016/j.lisr.2020.101019
China,Upper-Middle Income,Behavior,OpenAI-GPT4o-mini,China_Behavior_3,"Chen, L., & Zhang, Y.",Information Behavior Patterns of Chinese Internet Users: A Survey Study,2019,Journal of Documentation,10.1108/JD-03-2018-0052
China,Upper-Middle Income,Behavior,OpenAI-GPT4o-mini,China_Behavior_4,"Wang, Y., & Liu, S.",Investigating the Information Behavior of Chinese Researchers in the Digital Age,2022,Aslib Journal of Information Management,10.1108/AJIM-09-2021-0287
China,Upper-Middle Income,Behavior,OpenAI-GPT4o-mini,China_Behavior_5,"Sun, Y., & Chen, Y.",Understanding Information Behavior in the Context of Online Learning in China,2021,Computers & Education,10.1016/j.compedu.2021.104042
China,Upper-Middle Income,Behavior,OpenAI-GPT4o-mini,China_Behavior_6,"Zhou, T., & Li, J.",Information Seeking Behavior of Chinese Users in Mobile Environments,2020,Online Information Review,10.1108/OIR-06-2019-0172
China,Upper-Middle Income,Behavior,OpenAI-GPT4o-mini,China_Behavior_7,"Liu, H., & Zhang, Y.",Patterns of Information Behavior among Chinese Social Media Users,2021,Journal of Information Science,10.1177/0165551521991855
China,Upper-Middle Income,Behavior,OpenAI-GPT4o-mini,China_Behavior_8,"Xu, J., & Wang, X.",Understanding the Information Needs of Chinese Migrant Workers,2019,Library Management,10.1108/LM-06-2018-0055
China,Upper-Middle Income,Behavior,OpenAI-GPT4o-mini,China_Behavior_9,"Li, Y., & Chen, L.",Information Behavior of Chinese Elderly: A Study on Digital Literacy,2022,Information Research,10.47989/ir.2022.1.1.3
China,Upper-Middle Income,Behavior,OpenAI-GPT4o-mini,China_Behavior_10,"Zhang, W., & Liu, J.",Exploring Information Behavior in the Context of E-Government in China,2020,Government Information Quarterly,10.1016/j.giq.2020.101493
China,Upper-Middle Income,Behavior,OpenAI-GPT4o-mini,China_Behavior_11,"Wang, J., & Zhang, Y.",Information Behavior of Chinese Youth: A Study on Online Information Seeking,2021,Youth & Society,10.1177/0044118X20946767
China,Upper-Middle Income,Behavior,OpenAI-GPT4o-mini,China_Behavior_12,"Chen, Y., & Li, X.",Understanding Information Behavior in Chinese Libraries: A User-Centered Approach,2020,Library & Information Science Research,10.1016/j.lisr.2020.101015
China,Upper-Middle Income,Behavior,OpenAI-GPT4o-mini,China_Behavior_13,"Liu, S., & Wang, Y.",Information Behavior of Chinese Consumers in E-Commerce,2021,International Journal of Information Management,10.1016/j.ijinfomgt.2021.102421
China,Upper-Middle Income,Behavior,OpenAI-GPT4o-mini,China_Behavior_14,"Zhou, J., & Chen, Y.",Investigating Information Behavior in Chinese Higher Education Institutions,2022,Journal of Academic Librarianship,10.1016/j.acalib.2022.102515
China,Upper-Middle Income,Behavior,OpenAI-GPT4o-mini,China_Behavior_15,"Li, J., & Xu, J.",Patterns of Information Behavior in Chinese Public Libraries,2019,Library Management,10.1108/LM-01-2019-0010
China,Upper-Middle Income,Behavior,OpenAI-GPT4o-mini,China_Behavior_16,"Sun, H., & Zhang, W.",Information Behavior of Chinese Users in Health Information Seeking,2021,Health Information Science and Systems,10.1007/s13755-021-00400-3
China,Upper-Middle Income,Behavior,OpenAI-GPT4o-mini,China_Behavior_17,"Wang, X., & Liu, H.",Understanding Information Behavior in the Context of Chinese Cultural Heritage,2020,Journal of Cultural Heritage,10.1016/j.culher.2020.06.001
China,Upper-Middle Income,Behavior,OpenAI-GPT4o-mini,China_Behavior_18,"Chen, L., & Zhou, T.",Information Behavior of Chinese Students in Online Learning Environments,2021,Computers & Education,10.1016/j.compedu.2021.104043
China,Upper-Middle Income,Behavior,OpenAI-GPT4o-mini,China_Behavior_19,"Li, Y., & Wang, J.",Exploring Information Behavior in the Context of Chinese Social Movements,2022,"Information, Communication & Society",10.1080/1369118X.2022.2031234
China,Upper-Middle Income,Behavior,OpenAI-GPT4o-mini,China_Behavior_20,"Zhang, Y., & Liu, S.",Information Behavior of Chinese Users in the Context of Big Data,2020,Journal of Information Science,10.1177/0165551519891234
Brazil,Upper-Middle Income,Seeking,OpenAI-GPT4o-mini,Brazil_Seeking_1,"Borges, M. R., & de Oliveira, L. S.",Information Seeking Behavior of Brazilian Researchers: A Study of the Use of Digital Libraries,2020,Journal of Information Science,10.1177/0165551518771234
Brazil,Upper-Middle Income,Seeking,OpenAI-GPT4o-mini,Brazil_Seeking_2,"Silva, T. A., & Santos, A. C.",Information Seeking Behavior in Brazilian Academic Libraries: A Case Study,2019,Library Management,10.1108/LM-12-2018-0125
Brazil,Upper-Middle Income,Seeking,OpenAI-GPT4o-mini,Brazil_Seeking_3,"Pereira, R. A., & Lima, J. A.",Understanding Information Seeking Behavior in Brazilian Universities: A Qualitative Approach,2021,Information Research,10.47989/ir.2021.1.1.5
Brazil,Upper-Middle Income,Seeking,OpenAI-GPT4o-mini,Brazil_Seeking_4,"Almeida, F. C., & Costa, E. M.",Search Strategies in Brazilian Public Health: An Analysis of Information Needs,2022,Health Information Science and Systems,10.1007/s13755-022-00410-5
Brazil,Upper-Middle Income,Seeking,OpenAI-GPT4o-mini,Brazil_Seeking_5,"Melo, R. F., & Ferreira, A. J.",Exploring Information Seeking Behavior in Brazilian Social Media Users,2023,Journal of Documentation,10.1108/JD-05-2022-0123
Brazil,Upper-Middle Income,Seeking,OpenAI-GPT4o-mini,Brazil_Seeking_6,"Nunes, M. A., & Ribeiro, C. A.",Information Seeking in Brazil: A Study of User Behavior in Digital Environments,2020,Aslib Journal of Information Management,10.1108/AJIM-05-2020-0163
Brazil,Upper-Middle Income,Seeking,OpenAI-GPT4o-mini,Brazil_Seeking_7,"Cavalcante, L. S., & Santos, M. R.",Search Strategies of Brazilian Students in Academic Research: A Comparative Study,2021,Library & Information Science Research,10.1016/j.lisr.2021.101000
Brazil,Upper-Middle Income,Seeking,OpenAI-GPT4o-mini,Brazil_Seeking_8,"Lima, T. R., & Almeida, J. P.",Information Seeking Behavior of Brazilian Entrepreneurs: Challenges and Strategies,2022,International Journal of Information Management,10.1016/j.ijinfomgt.2022.102000
Brazil,Upper-Middle Income,Seeking,OpenAI-GPT4o-mini,Brazil_Seeking_9,"Barbosa, R. S., & Costa, A. F.",Understanding Information Needs and Seeking Behavior in Brazilian NGOs,2023,Information Processing & Management,10.1016/j.ipm.2023.102000
Brazil,Upper-Middle Income,Seeking,OpenAI-GPT4o-mini,Brazil_Seeking_10,"Santos, L. M., & Almeida, V. C.",Information Seeking Behavior in Brazilian Higher Education: A Systematic Review,2020,Journal of Academic Librarianship,10.1016/j.acalib.2020.102000
Brazil,Upper-Middle Income,Seeking,OpenAI-GPT4o-mini,Brazil_Seeking_11,"Ferreira, J. C., & Lima, R. S.",Search Strategies of Brazilian Researchers in the Digital Age,2021,Scientometrics,10.1007/s11192-021-03800-4
Brazil,Upper-Middle Income,Seeking,OpenAI-GPT4o-mini,Brazil_Seeking_12,"Pereira, T. A., & Santos, E. J.",Information Seeking Behavior of Brazilian Librarians: A Survey Study,2022,Library & Information Science Research,10.1016/j.lisr.2022.101000
Brazil,Upper-Middle Income,Seeking,OpenAI-GPT4o-mini,Brazil_Seeking_13,"Medeiros, C. A., & Silva, P. R.",Information Seeking in Brazil: A Study of User Experience in Digital Libraries,2023,Journal of Information Science,10.1177/0165551521101234
Brazil,Upper-Middle Income,Seeking,OpenAI-GPT4o-mini,Brazil_Seeking_14,"Alves, R. M., & Costa, L. A.",Information Behavior of Brazilian Students: A Focus on Academic Research,2020,Journal of Documentation,10.1108/JD-05-2020-0071
Brazil,Upper-Middle Income,Seeking,OpenAI-GPT4o-mini,Brazil_Seeking_15,"Ribeiro, J. M., & Nascimento, R. S.",Search Strategies in Brazilian Public Libraries: A User-Centered Approach,2021,Library Management,10.1108/LM-03-2021-0056
Brazil,Upper-Middle Income,Seeking,OpenAI-GPT4o-mini,Brazil_Seeking_16,"Silveira, A. M., & Lima, T. A.",Information Seeking Behavior of Brazilian Health Professionals: A Qualitative Study,2022,Health Information Science and Systems,10.1007/s13755-022-00420-3
Brazil,Upper-Middle Income,Seeking,OpenAI-GPT4o-mini,Brazil_Seeking_17,"Cunha, M. F., & Almeida, F. J.",Exploring Information Seeking Behavior in Brazilian E-commerce,2023,International Journal of Information Management,10.1016/j.ijinfomgt.2023.102000
Brazil,Upper-Middle Income,Seeking,OpenAI-GPT4o-mini,Brazil_Seeking_18,"Barreto, J. C., & Santos, M. A.",Information Seeking Behavior in Brazilian Rural Communities: A Case Study,2020,Information Research,10.47989/ir.2020.1.1.3
Brazil,Upper-Middle Income,Seeking,OpenAI-GPT4o-mini,Brazil_Seeking_19,"Lopes, R. A., & Ferreira, M. J.",Understanding Information Needs of Brazilian Teachers: A Study of Search Strategies,2021,International Journal of Educational Management,10.1108/IJEM-06-2021-0245
Brazil,Upper-Middle Income,Use,OpenAI-GPT4o-mini,Brazil_Use_1,"Melo, T. A., & Almeida, J. M.",Information Literacy in Brazil: A Study of University Students,2021,Library & Information Science Research,10.1016/j.lisr.2021.101034
Brazil,Upper-Middle Income,Use,OpenAI-GPT4o-mini,Brazil_Use_2,"Silva, C. A., & Santos, A. R.",Understanding Information Behavior in Brazilian Contexts,2020,Journal of Information Science,10.1177/0165551519871234
Brazil,Upper-Middle Income,Use,OpenAI-GPT4o-mini,Brazil_Use_3,"Pereira, R. C., & Lima, J. F.",Assessing Information Quality in Brazilian Social Media,2022,Online Information Review,10.1108/OIR-09-2021-0321
Brazil,Upper-Middle Income,Use,OpenAI-GPT4o-mini,Brazil_Use_4,"Barbosa, L. M., & Costa, E. A.",Information Use in Brazilian Public Administration,2019,Government Information Quarterly,10.1016/j.giq.2019.101393
Brazil,Upper-Middle Income,Use,OpenAI-GPT4o-mini,Brazil_Use_5,"Nunes, M. A., & Ribeiro, L. C.",Information Literacy and Digital Competence in Brazil,2021,Information Research,10.29173/irj.2021.1.3
Brazil,Upper-Middle Income,Use,OpenAI-GPT4o-mini,Brazil_Use_6,"Ferreira, A. C., & Gomes, R. S.",Information Evaluation in Brazilian Higher Education,2020,International Journal of Information Management,10.1016/j.ijinfomgt.2020.102123
Brazil,Upper-Middle Income,Use,OpenAI-GPT4o-mini,Brazil_Use_7,"Souza, D. E., & Martins, P. R.",Information Behavior of Brazilian Entrepreneurs,2022,Journal of Business Research,10.1016/j.jbusres.2021.09.045
Brazil,Upper-Middle Income,Use,OpenAI-GPT4o-mini,Brazil_Use_8,"Almeida, F. M., & Silva, T. R.",Using Information for Decision-Making in Brazilian NGOs,2021,Nonprofit Management and Leadership,10.1002/nml.21425
Brazil,Upper-Middle Income,Use,OpenAI-GPT4o-mini,Brazil_Use_9,"Lima, V. R., & Costa, J. P.",Information Seeking in Brazilian Health Contexts,2020,Health Information Science and Systems,10.1007/s13755-020-00300-2
Brazil,Upper-Middle Income,Use,OpenAI-GPT4o-mini,Brazil_Use_10,"Pinto, A. C., & Oliveira, R. A.",Media Literacy and Information Evaluation in Brazil,2021,Journal of Media Literacy Education,10.23860/JMLE-2021-14-1-4
Brazil,Upper-Middle Income,Use,OpenAI-GPT4o-mini,Brazil_Use_11,"Cunha, A. F., & Teixeira, M. A.",Information Use in Brazilian Scientific Research,2020,Scientometrics,10.1007/s11192-020-03456-5
Brazil,Upper-Middle Income,Use,OpenAI-GPT4o-mini,Brazil_Use_12,"Ramos, L. S., & Ferreira, J. A.",Information Behavior in Brazilian Libraries,2021,Library Management,10.1108/LM-04-2021-0054
Brazil,Upper-Middle Income,Use,OpenAI-GPT4o-mini,Brazil_Use_13,"Santos, M. J., & Almeida, R. C.",Information Literacy in Brazilian Secondary Schools,2022,School Library Research,10.26209/slr.v25i1.12345
Brazil,Upper-Middle Income,Use,OpenAI-GPT4o-mini,Brazil_Use_14,"Barros, T. R., & Lima, A. C.",Understanding Information Needs of Brazilian Farmers,2021,Information Development,10.1177/02663821211012345
Brazil,Upper-Middle Income,Use,OpenAI-GPT4o-mini,Brazil_Use_15,"Moura, F. J., & Silva, P. R.",Information Use in Brazilian Environmental Policies,2020,Environmental Science & Policy,10.1016/j.envsci.2020.06.005
Brazil,Upper-Middle Income,Use,OpenAI-GPT4o-mini,Brazil_Use_16,"Cavalcante, J. R., & Costa, L. M.",Information Evaluation in Brazilian Journalism,2021,Journalism Studies,10.1080/1461670X.2021.1891234
Brazil,Upper-Middle Income,Use,OpenAI-GPT4o-mini,Brazil_Use_17,"Teixeira, R. A., & Santos, D. E.",Information Behavior of Brazilian Students in Online Learning,2022,Computers & Education,10.1016/j.compedu.2021.104016
Brazil,Upper-Middle Income,Use,OpenAI-GPT4o-mini,Brazil_Use_18,"Alves, M. S., & Lima, J. F.",Information Use in Brazilian Family Businesses,2020,Family Business Review,10.1177/0894486520901234
