Country,Income_Level,Prompt_Type,LLM,Citation_ID,Author,Title,Year,Journal,DOI
Australia,High Income,Behavior,Claude-Haiku,Australia_Behavior_11,"Partridge, H., Edwards, S., & Thorpe, C.",Evidence-based practice: Information professionals' experience of information literacy in the workplace,2010,Proceedings of the American Society for Information Science and Technology,https://doi.org/10.1002/meet.14504701392
Australia,High Income,Behavior,Claude-Haiku,Australia_Behavior_12,"Yates, C., & Partridge, H.",Exploring information literacy during a natural disaster: The 2011 Brisbane flood,2011,Proceedings of the American Society for Information Science and Technology,https://doi.org/10.1002/meet.2011.14504801252
Australia,High Income,Behavior,Claude-Haiku,Australia_Behavior_13,"Partridge, H., Menzies, V., Lee, J., & Munro, C.","The contemporary librarian: Skills, knowledge and attributes required in a world of emerging technologies and shifting expectations",2010,Library & Information Science Research,https://doi.org/10.1016/j.lisr.2010.07.001
Australia,High Income,Behavior,Claude-Haiku,Australia_Behavior_14,"Yates, C., Partridge, H., & Bruce, C.",Exploring information experiences through phenomenography,2012,Library and Information Research,https://doi.org/10.29173/lirg499
Australia,High Income,Behavior,Claude-Haiku,Australia_Behavior_15,"Partridge, H., & Yates, C.",Mind the gap: Exploring the information behaviour of minor party and independent politicians in Australia,2015,Information Research,https://doi.org/10.47989/irpaper1344
Australia,High Income,Behavior,Claude-Haiku,Australia_Behavior_16,"Yates, C., Partridge, H., & Bruce, C.",Exploring information literacy during a natural disaster: The 2011 Brisbane flood,2010,Proceedings of the American Society for Information Science and Technology,https://doi.org/10.1002/meet.2011.14504801252
Australia,High Income,Behavior,Claude-Haiku,Australia_Behavior_17,"Partridge, H., & Yates, C.",Mind the gap: Exploring the information behaviour of minor party and independent politicians in Australia,2015,Information Research,https://doi.org/10.47989/irpaper1344
Australia,High Income,Behavior,Claude-Haiku,Australia_Behavior_18,"Yates, C., Partridge, H., & Bruce, C.",Exploring health information use by older Australians within everyday life,2012,Library Trends,https://doi.org/10.1353/lib.2012.0009
Australia,High Income,Behavior,Claude-Haiku,Australia_Behavior_19,"Partridge, H., & Hallam, G.",The double helix: Revealing the process of information literacy learning and change,2007,Australian Library Journal,https://doi.org/10.1080/00049670.2007.10722408
Australia,High Income,Behavior,Claude-Haiku,Australia_Behavior_20,"Yates, C., & Partridge, H.",Citizens' experiences of the digital environment: Understanding digital literacy,2015,Information Research,https://doi.org/10.47989/irpaper1531
China,Upper-Middle Income,Seeking,Claude-Haiku,China_Seeking_1,Here are 20 academic journal articles with DOIs that investigate information seeking behavior and search strategies in China,formatted as a tab-delimited table:,,,
China,Upper-Middle Income,Seeking,Claude-Haiku,China_Seeking_2,Xie,I.,& Joo,S.	Factors affecting the selection of search tactics: Tasks,knowledge
China,Upper-Middle Income,Seeking,Claude-Haiku,China_Seeking_3,Xie,I.,& Joo,S.	Transitions in search tactics during the Web-based search process	2010	Journal of the American Society for Information Science and Technology	https://doi.org/10.1002/asi.21449,
China,Upper-Middle Income,Seeking,Claude-Haiku,China_Seeking_4,Xie,I.	Dimensions of tasks: influences on information-seeking and retrieving process	2009	Journal of Documentation	https://doi.org/10.1108/00220410910952384,,,
China,Upper-Middle Income,Seeking,Claude-Haiku,China_Seeking_5,Xie,I.	Information searching and search models	2008	Annual Review of Information Science and Technology	https://doi.org/10.1002/aris.2008.1440420113,,,
China,Upper-Middle Income,Seeking,Claude-Haiku,China_Seeking_6,Xie,I.,& Joo,S.	Consultation with librarians before information seeking: Findings from a national survey	2012	Reference & User Services Quarterly	https://doi.org/10.5860/rusq.52n1.18,
China,Upper-Middle Income,Seeking,Claude-Haiku,China_Seeking_7,Xie,I.,& Joo,S.	Factors affecting the selection of search tactics: Task,user
China,Upper-Middle Income,Seeking,Claude-Haiku,China_Seeking_8,Xie,I.	Shifts between multiple information seeking strategies in the context of unique life situations	2009	The Library Quarterly	https://doi.org/10.1086/605484,,,
China,Upper-Middle Income,Seeking,Claude-Haiku,China_Seeking_9,Xie,I.	Information searching and search models	2008	Annual Review of Information Science and Technology	https://doi.org/10.1002/aris.2008.1440420113,,,
China,Upper-Middle Income,Seeking,Claude-Haiku,China_Seeking_10,Xie,I.,& Joo,S.	Factors affecting the selection of search tactics: Task,user
China,Upper-Middle Income,Seeking,Claude-Haiku,China_Seeking_11,Xie,I.	Dimensions of tasks: influences on information-seeking and retrieving process	2009	Journal of Documentation	https://doi.org/10.1108/00220410910952384,,,
China,Upper-Middle Income,Seeking,Claude-Haiku,China_Seeking_12,Xie,I.,& Joo,S.	Consultation with librarians before information seeking: Findings from a national survey	2012	Reference & User Services Quarterly	https://doi.org/10.5860/rusq.52n1.18,
China,Upper-Middle Income,Seeking,Claude-Haiku,China_Seeking_13,Xie,I.,& Joo,S.	Transitions in search tactics during the Web-based search process	2010	Journal of the American Society for Information Science and Technology	https://doi.org/10.1002/asi.21449,
China,Upper-Middle Income,Seeking,Claude-Haiku,China_Seeking_14,Xie,I.	Shifts between multiple information seeking strategies in the context of unique life situations	2009	The Library Quarterly	https://doi.org/10.1086/605484,,,
China,Upper-Middle Income,Seeking,Claude-Haiku,China_Seeking_15,Xie,I.	Information searching and search models	2008	Annual Review of Information Science and Technology	https://doi.org/10.1002/aris.2008.1440420113,,,
China,Upper-Middle Income,Seeking,Claude-Haiku,China_Seeking_16,Xie,I.,& Joo,S.	Factors affecting the selection of search tactics: Tasks,knowledge
China,Upper-Middle Income,Seeking,Claude-Haiku,China_Seeking_17,Xie,I.,& Joo,S.	Consultation with librarians before information seeking: Findings from a national survey	2012	Reference & User Services Quarterly	https://doi.org/10.5860/rusq.52n1.18,
China,Upper-Middle Income,Seeking,Claude-Haiku,China_Seeking_18,Xie,I.,& Joo,S.	Transitions in search tactics during the Web-based search process	2010	Journal of the American Society for Information Science and Technology	https://doi.org/10.1002/asi.21449,
China,Upper-Middle Income,Seeking,Claude-Haiku,China_Seeking_19,Xie,I.	Dimensions of tasks: influences on information-seeking and retrieving process	2009	Journal of Documentation	https://doi.org/10.1108/00220410910952384,,,
China,Upper-Middle Income,Seeking,Claude-Haiku,China_Seeking_20,Xie,I.	Shifts between multiple information seeking strategies in the context of unique life situations	2009	The Library Quarterly	https://doi.org/10.1086/605484,,,
China,Upper-Middle Income,Seeking,Claude-Haiku,China_Seeking_21,Xie,I.,& Joo,S.	Factors affecting the selection of search tactics: Task,user
China,Upper-Middle Income,Use,Claude-Haiku,China_Use_1,"Huang, Y., & Tao, R.","Information, trust, and the regulation of online financial products in China",2019,Journal of Consumer Affairs,https://doi.org/10.1111/joca.12218
China,Upper-Middle Income,Use,Claude-Haiku,China_Use_2,"Jiang, Q., Tao, R., & Wen, Z.",Information search and online health information adoption in China,2020,Health Information Management Journal,https://doi.org/10.1177/1833358319885600
China,Upper-Middle Income,Use,Claude-Haiku,China_Use_3,"Li, X., & Xiao, L.",Understanding the factors influencing the adoption of mobile payment in China: A literature review,2019,Frontiers of Business Research in China,https://doi.org/10.1186/s11782-019-0054-8
China,Upper-Middle Income,Use,Claude-Haiku,China_Use_4,"Wang, Z., Jiang, C., & Wen, Q.",Information-seeking behavior and the use of social media during the COVID-19 epidemic in China,2020,Journal of the Medical Library Association,https://doi.org/10.5195/jmla.2020.950
China,Upper-Middle Income,Use,Claude-Haiku,China_Use_5,"Zhang, Y., & Leung, L.",A review of social networking service (SNS) research in communication journals from 2006 to 2011,2015,New Media & Society,https://doi.org/10.1177/1461444813520477
China,Upper-Middle Income,Use,Claude-Haiku,China_Use_6,"Zhu, J. J., & He, Z.","Perceived characteristics, perceived needs, and perceived popularity: Adoption and use of the Internet in China",2002,Communication Research,https://doi.org/10.1177/009365002237832
China,Upper-Middle Income,Use,Claude-Haiku,China_Use_7,"Chen, X., Sin, S. C. J., Theng, Y. L., & Lee, C. S.","Why students share misinformation on social media: Motivation, gender, and study-level differences",2015,The Journal of Academic Librarianship,https://doi.org/10.1016/j.acalib.2015.02.023
China,Upper-Middle Income,Use,Claude-Haiku,China_Use_8,"Gao, Q., Feng, C., & Jiang, Y.",Factors influencing the adoption of mobile payment in China: A quantitative analysis,2020,International Journal of Mobile Communications,https://doi.org/10.1504/IJMC.2020.105953
China,Upper-Middle Income,Use,Claude-Haiku,China_Use_9,"Huang, L., Xu, H., & Wen, J.",Understanding information-seeking behavior in China: A comparison of Wikipedia and Baidu Baike,2017,First Monday,https://doi.org/10.5210/fm.v22i7.7395
China,Upper-Middle Income,Use,Claude-Haiku,China_Use_10,"Li, Y., & Xie, Y.","Is unvalued information valuable? The interaction effect of social media, information processing, and gender on consumers' perceptions of information quality",2020,Marketing Letters,https://doi.org/10.1007/s11002-020-09526-4
China,Upper-Middle Income,Use,Claude-Haiku,China_Use_11,"Liu, Z., Min, Q., Zhai, Q., & Smyth, R.",Self-disclosure in Chinese micro-blogging: A social exchange theory perspective,2016,Information & Management,https://doi.org/10.1016/j.im.2015.11.003
China,Upper-Middle Income,Use,Claude-Haiku,China_Use_12,"Luo, C., Luo, X. R., Schatzberg, L., & Sia, C. L.",Impact of informational factors on online recommendation credibility: The moderating role of source credibility,2013,Decision Support Systems,https://doi.org/10.1016/j.dss.2012.12.013
China,Upper-Middle Income,Use,Claude-Haiku,China_Use_13,"Qiu, L., Lin, H., Leung, A. K., & Tov, W.",Putting their best foot forward: Emotional disclosure on Facebook,2012,"Cyberpsychology, Behavior, and Social Networking",https://doi.org/10.1089/cyber.2011.0395
China,Upper-Middle Income,Use,Claude-Haiku,China_Use_14,"Shen, J., & Eder, L. B.",Exploring intentions to use mobile payment,2011,Journal of Internet Commerce,https://doi.org/10.1080/15332861.2011.622691
China,Upper-Middle Income,Use,Claude-Haiku,China_Use_15,"Shen, X. L., Cheung, C. M., & Lee, M. K.",Perceived critical mass and collective intention in social media-supported small group communication,2013,International Journal of Information Management,https://doi.org/10.1016/j.ijinfomgt.2012.10.011
China,Upper-Middle Income,Use,Claude-Haiku,China_Use_16,"Tao, D., Wang, T., Wang, T., Zhang, T., Zhang, X., & Qu, X.",A systematic review and meta-analysis of digital interventions to improve the quality of life for patients with type 2 diabetes mellitus,2020,Journal of Telemedicine and Telecare,https://doi.org/10.1177/1357633X19890350
China,Upper-Middle Income,Use,Claude-Haiku,China_Use_17,"Wang, Y., Hsiao, S. H., Yang, Z., & Hajli, N.",The impact of sellers' social influence on the co-creation of innovation with customers and brand awareness in online communities,2016,Industrial Marketing Management,https://doi.org/10.1016/j.indmarman.2015.06.003
China,Upper-Middle Income,Use,Claude-Haiku,China_Use_18,"Xiao, L., & Ding, M.",Just the faces: Exploring the effects of facial features in print advertising,2014,Marketing Science,https://doi.org/10.1287/mksc.2013.0803
China,Upper-Middle Income,Use,Claude-Haiku,China_Use_19,"Xu, Q.",Should I trust him? The effects of reviewer profile characteristics on eWOM credibility,2014,Computers in Human Behavior,https://doi.org/10.1016/j.chb.2013.10.001
China,Upper-Middle Income,Use,Claude-Haiku,China_Use_20,"Zhao, L., Lu, Y., Zhang, L., & Chau, P. Y.",Assessing the effects of service quality and justice on customer satisfaction and the continuance intention of mobile value-added services: An empirical test of a multidimensional model,2012,Decision Support Systems,https://doi.org/10.1016/j.dss.2011.12.006
China,Upper-Middle Income,Sharing,Claude-Haiku,China_Sharing_1,Here are 20 academic journal articles with DOIs that study information sharing,dissemination,and communication behaviors in China,formatted as a tab-delimited table:,
China,Upper-Middle Income,Sharing,Claude-Haiku,China_Sharing_2,Xu,Q.,Cheng,Y.,& Chen
China,Upper-Middle Income,Sharing,Claude-Haiku,China_Sharing_3,Luo,Y.,& Zhu,N.	Information dissemination in social media: An empirical study of the factors affecting information sharing behavior in China	2017	Computers in Human Behavior	https://doi.org/10.1016/j.chb.2017.01.016,
China,Upper-Middle Income,Sharing,Claude-Haiku,China_Sharing_4,Jiang,L.,Hou,Y.,Wang
China,Upper-Middle Income,Sharing,Claude-Haiku,China_Sharing_5,Zhao,L.,Lu,Y.,Wang
China,Upper-Middle Income,Sharing,Claude-Haiku,China_Sharing_6,Liao,Q. V.,& Fu,W. T.	Age differences in information search and decision criteria in use of online reviews	2014	Proceedings of the 32nd annual ACM conference on Human factors in computing systems	https://doi.org/10.1145/2556288.2557067,
China,Upper-Middle Income,Sharing,Claude-Haiku,China_Sharing_7,Xu,Q.,Cheng,Y.,& Chen
China,Upper-Middle Income,Sharing,Claude-Haiku,China_Sharing_8,Liao,Q. V.,& Fu,W. T.	Expert voices in echo chambers: effects of source expertise indicators on exposure to diverse opinions	2014	Proceedings of the SIGCHI Conference on Human Factors in Computing Systems	https://doi.org/10.1145/2556288.2557214,
China,Upper-Middle Income,Sharing,Claude-Haiku,China_Sharing_9,Xu,Q.,Cheng,Y.,& Chen
China,Upper-Middle Income,Sharing,Claude-Haiku,China_Sharing_10,Liao,Q. V.,& Fu,W. T.	Can you hear me now?: mitigating the echo chamber effect by source position indicators	2013	Proceedings of the 2013 conference on Computer supported cooperative work	https://doi.org/10.1145/2441776.2441781,
China,Upper-Middle Income,Sharing,Claude-Haiku,China_Sharing_11,Xu,Q.,Cheng,Y.,& Chen
China,Upper-Middle Income,Sharing,Claude-Haiku,China_Sharing_12,Liao,Q. V.,& Fu,W. T.	Leveraging crowd wisdom in information seeking tasks through social navigation	2013	Proceedings of the 5th Annual ACM Web Science Conference	https://doi.org/10.1145/2464464.2464496,
China,Upper-Middle Income,Sharing,Claude-Haiku,China_Sharing_13,Xu,Q.,Cheng,Y.,& Chen
China,Upper-Middle Income,Sharing,Claude-Haiku,China_Sharing_14,Liao,Q. V.,& Fu,W. T.	Towards active social navigation: a computational model for generating navigational cues	2013	Proceedings of the 2013 conference on Computer supported cooperative work	https://doi.org/10.1145/2441776.2441780,
China,Upper-Middle Income,Sharing,Claude-Haiku,China_Sharing_15,Xu,Q.,Cheng,Y.,& Chen
China,Upper-Middle Income,Sharing,Claude-Haiku,China_Sharing_16,Liao,Q. V.,& Fu,W. T.	Age differences in information search and decision criteria in use of online reviews	2014	Proceedings of the SIGCHI Conference on Human Factors in Computing Systems	https://doi.org/10.1145/2556288.2557067,
China,Upper-Middle Income,Sharing,Claude-Haiku,China_Sharing_17,Xu,Q.,Cheng,Y.,& Chen
China,Upper-Middle Income,Sharing,Claude-Haiku,China_Sharing_18,Liao,Q. V.,& Fu,W. T.	Expert voices in echo chambers: effects of source expertise indicators on exposure to diverse opinions	2014	Proceedings of the SIGCHI Conference on Human Factors in Computing Systems	https://doi.org/10.1145/2556288.2557214,
China,Upper-Middle Income,Sharing,Claude-Haiku,China_Sharing_19,Xu,Q.,Cheng,Y.,& Chen
China,Upper-Middle Income,Sharing,Claude-Haiku,China_Sharing_20,Liao,Q. V.,& Fu,W. T.	Can you hear me now?: mitigating the echo chamber effect by source position indicators	2013	Proceedings of the 2013 conference on Computer supported cooperative work	https://doi.org/10.1145/2441776.2441781,
China,Upper-Middle Income,Sharing,Claude-Haiku,China_Sharing_21,Xu,Q.,Cheng,Y.,& Chen
China,Upper-Middle Income,Needs,Claude-Haiku,China_Needs_1,Here are 20 academic journal articles with DOIs that examine information needs assessment,requirements identification,and information gap analysis in China,formatted as a tab-delimited table:,
China,Upper-Middle Income,Needs,Claude-Haiku,China_Needs_2,Xie,B.,Watkins,I.,Golbeck
China,Upper-Middle Income,Needs,Claude-Haiku,China_Needs_3,Zhao,Y.,Zhang,J.,Xiong
China,Upper-Middle Income,Needs,Claude-Haiku,China_Needs_4,Liao,Q. V.,Fu,W. T.,& Strohmaier
China,Upper-Middle Income,Needs,Claude-Haiku,China_Needs_5,Guo,S.,Wang,M.,& Leskovec
China,Upper-Middle Income,Needs,Claude-Haiku,China_Needs_6,Jiang,J.,Wilson,C.,Wang
China,Upper-Middle Income,Needs,Claude-Haiku,China_Needs_7,Xu,Y. C.,Yang,Y.,Cheng
China,Upper-Middle Income,Needs,Claude-Haiku,China_Needs_8,Huang,Z.,Zeng,D. D.,& Chen
China,Upper-Middle Income,Needs,Claude-Haiku,China_Needs_9,Jiang,J.,Wilson,C.,Wang
China,Upper-Middle Income,Needs,Claude-Haiku,China_Needs_10,Xu,K.,Guo,X.,Li
China,Upper-Middle Income,Needs,Claude-Haiku,China_Needs_11,Huang,Z.,Chung,W.,& Chen
China,Upper-Middle Income,Needs,Claude-Haiku,China_Needs_12,Xu,K.,Wang,X.,Li
China,Upper-Middle Income,Needs,Claude-Haiku,China_Needs_13,Jiang,J.,Wilson,C.,Wang
China,Upper-Middle Income,Needs,Claude-Haiku,China_Needs_14,Xu,K.,Wang,X.,Li
China,Upper-Middle Income,Needs,Claude-Haiku,China_Needs_15,Huang,Z.,Chung,W.,& Chen
China,Upper-Middle Income,Needs,Claude-Haiku,China_Needs_16,Xu,K.,Guo,X.,Li
China,Upper-Middle Income,Needs,Claude-Haiku,China_Needs_17,Jiang,J.,Wilson,C.,Wang
China,Upper-Middle Income,Needs,Claude-Haiku,China_Needs_18,Huang,Z.,Zeng,D. D.,& Chen
China,Upper-Middle Income,Needs,Claude-Haiku,China_Needs_19,Xu,Y. C.,Yang,Y.,Cheng
China,Upper-Middle Income,Needs,Claude-Haiku,China_Needs_20,Jiang,J.,Wilson,C.,Wang
China,Upper-Middle Income,Needs,Claude-Haiku,China_Needs_21,Guo,S.,Wang,M.,& Leskovec
China,Upper-Middle Income,Needs,Claude-Haiku,China_Needs_22,Liao,Q. V.,Fu,W. T.,& Strohmaier
China,Upper-Middle Income,Behavior,Claude-Haiku,China_Behavior_1,Here are 20 academic journal articles with DOIs that investigate human information behavior,information behavior patterns,and general information behavior research in China,formatted as a tab-delimited table:,
China,Upper-Middle Income,Behavior,Claude-Haiku,China_Behavior_2,Xie,I.,& Joo,S.	Factors affecting the selection of search tactics: Tasks,knowledge
China,Upper-Middle Income,Behavior,Claude-Haiku,China_Behavior_3,Zhang,X.,Liu,S.,Chen
China,Upper-Middle Income,Behavior,Claude-Haiku,China_Behavior_4,Gao,Q.,Dai,Y.,Fan
China,Upper-Middle Income,Behavior,Claude-Haiku,China_Behavior_5,Liao,Q. V.,& Fu,W. T.	Age differences in exploratory learning from a health information website	2014	Proceedings of the SIGCHI Conference on Human Factors in Computing Systems	https://doi.org/10.1145/2556288.2557060,
China,Upper-Middle Income,Behavior,Claude-Haiku,China_Behavior_6,Xie,I.,& Joo,S.	Transitions in search tactics during the Web-based search process	2010	Journal of the American Society for Information Science and Technology	https://doi.org/10.1002/asi.21449,
China,Upper-Middle Income,Behavior,Claude-Haiku,China_Behavior_7,Xie,I.,& Joo,S.	Factors affecting the selection of search tactics: Tasks,knowledge
China,Upper-Middle Income,Behavior,Claude-Haiku,China_Behavior_8,Zhang,X.,Liu,S.,Chen
China,Upper-Middle Income,Behavior,Claude-Haiku,China_Behavior_9,Gao,Q.,Dai,Y.,Fan
China,Upper-Middle Income,Behavior,Claude-Haiku,China_Behavior_10,Liao,Q. V.,& Fu,W. T.	Age differences in exploratory learning from a health information website	2014	Proceedings of the SIGCHI Conference on Human Factors in Computing Systems	https://doi.org/10.1145/2556288.2557060,
China,Upper-Middle Income,Behavior,Claude-Haiku,China_Behavior_11,Xie,I.,& Joo,S.	Transitions in search tactics during the Web-based search process	2010	Journal of the American Society for Information Science and Technology	https://doi.org/10.1002/asi.21449,
China,Upper-Middle Income,Behavior,Claude-Haiku,China_Behavior_12,Xie,I.,& Joo,S.	Factors affecting the selection of search tactics: Tasks,knowledge
China,Upper-Middle Income,Behavior,Claude-Haiku,China_Behavior_13,Zhang,X.,Liu,S.,Chen
China,Upper-Middle Income,Behavior,Claude-Haiku,China_Behavior_14,Gao,Q.,Dai,Y.,Fan
China,Upper-Middle Income,Behavior,Claude-Haiku,China_Behavior_15,Liao,Q. V.,& Fu,W. T.	Age differences in exploratory learning from a health information website	2014	Proceedings of the SIGCHI Conference on Human Factors in Computing Systems	https://doi.org/10.1145/2556288.2557060,
China,Upper-Middle Income,Behavior,Claude-Haiku,China_Behavior_16,Xie,I.,& Joo,S.	Transitions in search tactics during the Web-based search process	2010	Journal of the American Society for Information Science and Technology	https://doi.org/10.1002/asi.21449,
China,Upper-Middle Income,Behavior,Claude-Haiku,China_Behavior_17,Xie,I.,& Joo,S.	Factors affecting the selection of search tactics: Tasks,knowledge
China,Upper-Middle Income,Behavior,Claude-Haiku,China_Behavior_18,Zhang,X.,Liu,S.,Chen
China,Upper-Middle Income,Behavior,Claude-Haiku,China_Behavior_19,Gao,Q.,Dai,Y.,Fan
China,Upper-Middle Income,Behavior,Claude-Haiku,China_Behavior_20,Liao,Q. V.,& Fu,W. T.	Age differences in exploratory learning from a health information website	2014	Proceedings of the SIGCHI Conference on Human Factors in Computing Systems	https://doi.org/10.1145/2556288.2557060,
China,Upper-Middle Income,Behavior,Claude-Haiku,China_Behavior_21,Xie,I.,& Joo,S.	Transitions in search tactics during the Web-based search process	2010	Journal of the American Society for Information Science and Technology	https://doi.org/10.1002/asi.21449,
Brazil,Upper-Middle Income,Seeking,Claude-Haiku,Brazil_Seeking_1,"Oliveira, L.C.V., Langlois, I.V.",Information-seeking behavior of Brazilian graduate students in the field of computer science,2017,Information Development,https://doi.org/10.1177/0266666916662027
Brazil,Upper-Middle Income,Seeking,Claude-Haiku,Brazil_Seeking_2,"Gasque, K.C.G.D., Costa, S.M.S.",Evolução teórica dos modelos de comportamento informacional de usuários,2010,Ciência da Informação,https://doi.org/10.1590/S0100-19652010000100007
Brazil,Upper-Middle Income,Seeking,Claude-Haiku,Brazil_Seeking_3,"Duarte, A.B.S., Azevedo, A.L.M.S., Gasque, K.C.G.D.",Comportamento de busca e uso da informação: estudo com alunos de um programa de pós-graduação em Ciência da Informação,2013,Encontros Bibli: revista eletrônica de biblioteconomia e ciência da informação,https://doi.org/10.5007/1518-2924.2013v18n36p123
Brazil,Upper-Middle Income,Seeking,Claude-Haiku,Brazil_Seeking_4,"Araújo, V.M.R.H., Freire, I.M.",Science and technology information-seeking behavior of researchers in Brazil,1996,International Information & Library Review,https://doi.org/10.1080/10572317.1996.10762357
Brazil,Upper-Middle Income,Seeking,Claude-Haiku,Brazil_Seeking_5,"Ferreira, S.M.S.P.",Novos paradigmas da informação e novas percepções do usuário,1995,Ciência da Informação,https://doi.org/10.1590/S0100-19651995000100005
Brazil,Upper-Middle Income,Seeking,Claude-Haiku,Brazil_Seeking_6,"Figueiredo, N.M.",Aspectos especiais de estudos de usuários,1994,Ciência da Informação,https://doi.org/10.1590/S0100-19651994000100006
Brazil,Upper-Middle Income,Seeking,Claude-Haiku,Brazil_Seeking_7,"Cunha, M.B.",Metodologias para estudo dos usuários de informação científica e tecnológica,1982,Revista de Biblioteconomia de Brasília,https://doi.org/10.26512/rici.v6.n1.21901
Brazil,Upper-Middle Income,Seeking,Claude-Haiku,Brazil_Seeking_8,"Baptista, S.G., Cunha, M.B.",Estudo de usuários: visão global dos métodos de coleta de dados,2007,Perspectivas em Ciência da Informação,https://doi.org/10.1590/S1413-99362007000300007
Brazil,Upper-Middle Income,Seeking,Claude-Haiku,Brazil_Seeking_9,"Figueiredo, N.M.",Estudos de uso e usuários da informação,1994,Ciência da Informação,https://doi.org/10.1590/S0100-19651994000100006
Brazil,Upper-Middle Income,Seeking,Claude-Haiku,Brazil_Seeking_10,"Gasque, K.C.G.D.",Arcabouço conceitual do letramento informacional,2012,Ciência da Informação,https://doi.org/10.1590/S0100-19652012000100002
Brazil,Upper-Middle Income,Seeking,Claude-Haiku,Brazil_Seeking_11,"Araújo, V.M.R.H.",Sistemas de informação: nova abordagem teórico-conceitual,1995,Ciência da Informação,https://doi.org/10.1590/S0100-19651995000100005
Brazil,Upper-Middle Income,Seeking,Claude-Haiku,Brazil_Seeking_12,"Figueiredo, N.M.",Estudos de uso e usuários da informação,1983,Ciência da Informação,https://doi.org/10.1590/S0100-19651983000100005
Brazil,Upper-Middle Income,Seeking,Claude-Haiku,Brazil_Seeking_13,"Gasque, K.C.G.D., Tescarolo, R.","Sociedade da aprendizagem: informação, reflexão e ética",2004,Ciência da Informação,https://doi.org/10.1590/S0100-19652004000100010
Brazil,Upper-Middle Income,Seeking,Claude-Haiku,Brazil_Seeking_14,"Gasque, K.C.G.D., Cunha, M.V.",A epistemologia de Pierre Bourdieu e a Ciência da Informação,2010,TransInformação,https://doi.org/10.1590/S0103-37862010000100002
Brazil,Upper-Middle Income,Seeking,Claude-Haiku,Brazil_Seeking_15,"Gasque, K.C.G.D.","Letramento informacional: pesquisa, reflexão e aprendizagem",2012,Brasília: Faculdade de Ciência da Informação,https://doi.org/10.26512/lc.v18i1.21800
Brazil,Upper-Middle Income,Seeking,Claude-Haiku,Brazil_Seeking_16,"Gasque, K.C.G.D., Costa, S.M.S.",Comportamento dos professores da educação básica na busca da informação para formação continuada,2003,Ciência da Informação,https://doi.org/10.1590/S0100-19652003000200003
Brazil,Upper-Middle Income,Seeking,Claude-Haiku,Brazil_Seeking_17,"Gasque, K.C.G.D.",Arcabouço conceitual do letramento informacional,2010,Ciência da Informação,https://doi.org/10.1590/S0100-19652010000100002
Brazil,Upper-Middle Income,Seeking,Claude-Haiku,Brazil_Seeking_18,"Gasque, K.C.G.D., Tescarolo, R.","Sociedade da aprendizagem: informação, reflexão e ética",2004,Ciência da Informação,https://doi.org/10.1590/S0100-19652004000100010
Brazil,Upper-Middle Income,Seeking,Claude-Haiku,Brazil_Seeking_19,"Gasque, K.C.G.D., Costa, S.M.S.",Evolução teórica dos modelos de comportamento informacional de usuários,2010,Ciência da Informação,https://doi.org/10.1590/S0100-19652010000100007
Brazil,Upper-Middle Income,Seeking,Claude-Haiku,Brazil_Seeking_20,"Gasque, K.C.G.D.","Letramento informacional: pesquisa, reflexão e aprendizagem",2012,Brasília: Faculdade de Ciência da Informação,https://doi.org/10.26512/lc.v18i1.21800
Brazil,Upper-Middle Income,Use,Claude-Haiku,Brazil_Use_1,Here are 20 academic journal articles that examine how people evaluate,use,and apply information in Brazil,formatted as a tab-delimited table:,
Brazil,Upper-Middle Income,Use,Claude-Haiku,Brazil_Use_2,Almeida,R.A.,Barbosa,L.M.,Pinto
Brazil,Upper-Middle Income,Use,Claude-Haiku,Brazil_Use_3,Brito,M.J.,Oliveira,M.C.,Melo
Brazil,Upper-Middle Income,Use,Claude-Haiku,Brazil_Use_4,Carvalho,L.F.,Ferreira,A.P.,Duarte
Brazil,Upper-Middle Income,Use,Claude-Haiku,Brazil_Use_5,Dias,G.A.,Varela,A.V.,Belluzzo
Brazil,Upper-Middle Income,Use,Claude-Haiku,Brazil_Use_6,Ferreira,S.M.,Borges,J.,Vanz
Brazil,Upper-Middle Income,Use,Claude-Haiku,Brazil_Use_7,Gomes,H.F.,Duarte,A.B.,Proença
Brazil,Upper-Middle Income,Use,Claude-Haiku,Brazil_Use_8,Leite,F.C.,Costa,S.M.,Botelho
Brazil,Upper-Middle Income,Use,Claude-Haiku,Brazil_Use_9,Maia,M.F.,Caregnato,S.E.,Moraes
Brazil,Upper-Middle Income,Use,Claude-Haiku,Brazil_Use_10,Marques,A.P.,Oliveira,L.R.,Pereira
Brazil,Upper-Middle Income,Use,Claude-Haiku,Brazil_Use_11,Martins,G.H.,Duarte,E.N.,Carvalho
Brazil,Upper-Middle Income,Use,Claude-Haiku,Brazil_Use_12,Melo,A.V.,Borges,J.,Vanz
Brazil,Upper-Middle Income,Use,Claude-Haiku,Brazil_Use_13,Moraes,J.A.,Caregnato,S.E.,Maia
Brazil,Upper-Middle Income,Use,Claude-Haiku,Brazil_Use_14,Oliveira,L.R.,Marques,A.P.,Pereira
Brazil,Upper-Middle Income,Use,Claude-Haiku,Brazil_Use_15,Pereira,F.C.,Duarte,E.N.,Carvalho
Brazil,Upper-Middle Income,Use,Claude-Haiku,Brazil_Use_16,Pinto,A.C.,Barbosa,L.M.,Almeida
